Family.Unique,Block.ID,HabitatType,Region,Population,Dist.from.cg.km,Germination.Y.N,Survival.Y.N,Survival.Y.N.2017,Flower.Y.N.2016,Flower.Y.N.2017,No.Flowers.2016,Total.Flowers.2017,Fruit.Y.N.2016,Fruit.Y.N.2017,No.Fruit.2016,No.Fruit.2017,sm,sm.2,Flowering.Y.N.2018,Total.Flowers.2018,Fruit.Y.N.2018,No.Fruit.2018,seedmass.2018.g.,Surv2017,Surv2018,sm.3,sm2017,sm2018
AB-LL_26,11,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AB-LL_7,3,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,9,0,1,0,7,0,404,0,0,0,0,0,1,0,0,404,404
AB-LL_29,3,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,19,0,1,0,6,0,394,1,3,1,2,0.1231,1,1,123,394,517
AB-LL_29,6,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AB-LL_29,10,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AB-LL_5,11,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,2,0,1,0,2,0,126,1,4,1,1,0.1013,1,1,101,126,227
AB-LL_10,7,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,14,0,1,0,13,0,1779,1,1,1,1,0.0843,1,1,84,1779,1863
AB-LL_12,4,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,3,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0
AB-LL_10,10,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AB-LL_40,12,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
AB-LL_12,7,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,4,0,1,0,4,0,392,0,0,0,0,0,1,0,0,392,392
AB-LL_5,2,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,21,0,1,0,15,0,993,0,0,0,0,0,1,0,0,993,993
AB-LL_26,9,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,11,0,1,0,4,0,144,1,1,1,1,0.0436,1,1,44,144,188
AB-LL_7,7,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,9,0,1,0,8,0,642,1,2,1,2,0.4996,1,1,500,642,1142
AB-LL_29,2,Prairie,Prairie,AB-LL,1348.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-LL_40,2,Prairie,Prairie,AB-LL,1348.389,1,1,1,1,1,5,6,0,1,0,5,0,74,1,3,1,1,0.0329,1,1,33,74,107
AB-LL_22,2,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AB-LL_26,12,Prairie,Prairie,AB-LL,1348.389,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-LL_29,8,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,6,0,1,0,2,0,33,1,2,1,2,0.1013,1,1,101,33,134
AB-LL_10,5,Prairie,Prairie,AB-LL,1348.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-LL_22,6,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,15,0,1,0,12,0,895,0,0,0,0,0,1,0,0,895,895
AB-LL_26,1,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,12,0,1,0,7,0,454,1,2,0,0,0,1,1,0,454,454
AB-LL_12,10,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,6,0,1,0,3,0,129,0,0,0,0,0,1,0,0,129,129
AB-LL_13,11,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AB-LL_7,4,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
AB-LL_34,9,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AB-LL_40,5,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AB-LL_34,6,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,4,0,1,0,3,0,254,1,1,0,0,0,1,1,0,254,254
AB-LL_34,10,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AB-LL_26,10,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,12,0,1,0,4,0,195,1,1,0,0,0,1,1,0,195,195
AB-LL_7,11,Prairie,Prairie,AB-LL,1348.389,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-LL_12,9,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,7,0,1,0,3,0,102,1,4,1,1,0.021,1,1,21,102,123
AB-LL_7,6,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,1,0,1,0,1,0,41,0,0,0,0,0,1,0,0,41,41
AB-LL_7,9,Prairie,Prairie,AB-LL,1348.389,1,1,1,1,1,1,2,0,1,0,1,0,151,1,4,1,3,0.3162,1,1,316,151,467
AB-LL_34,12,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,1,0,1,0,1,0,33,1,1,0,0,0,1,1,0,33,33
AB-LL_40,9,Prairie,Prairie,AB-LL,1348.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-LL_22,8,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,5,0,1,0,4,0,207,1,2,0,0,0,1,1,0,207,207
AB-LL_22,3,Prairie,Prairie,AB-LL,1348.389,1,1,1,1,1,1,7,0,1,0,3,0,95,0,0,0,0,0,1,0,0,95,95
AB-LL_5,6,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AB-LL_5,4,Prairie,Prairie,AB-LL,1348.389,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-LL_13,1,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,6,0,1,0,1,0,44,1,1,0,0,0,1,1,0,44,44
AB-LL_40,10,Prairie,Prairie,AB-LL,1348.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-LL_13,3,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,4,0,0,0,0,0,0,1,1,1,1,0.1478,1,1,148,0,148
AB-LL_10,9,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,3,0,1,0,1,0,63,0,0,0,0,0,1,0,0,63,63
AB-LL_12,1,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,5,0,1,0,3,0,164,0,0,0,0,0,1,0,0,164,164
AB-LL_40,7,Prairie,Prairie,AB-LL,1348.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-LL_5,10,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,5,0,1,0,4,0,226,1,1,0,0,0,1,1,0,226,226
AB-LL_12,6,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,4,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
AB-LL_34,1,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,2,0,1,0,1,0,131,1,1,1,1,0.1035,1,1,104,131,235
AB-LL_40,11,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AB-LL_13,4,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,1,0,1,0,1,0,18,1,1,0,0,0,1,1,0,18,18
AB-LL_13,8,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,11,0,1,0,5,0,388,1,5,1,5,0.2567,1,1,257,388,645
AB-LL_29,7,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,5,0,1,0,4,0,225,1,1,1,1,0.0224,1,1,22,225,247
AB-LL_34,5,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0.0285,1,1,28,0,28
AB-LL_5,5,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AB-LL_5,12,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
AB-LL_10,11,Prairie,Prairie,AB-LL,1348.389,1,1,1,1,1,1,8,0,1,0,2,0,199,1,0,0,0,0,1,1,0,199,199
AB-LL_29,12,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AB-LL_34,3,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,7,0,1,0,2,0,170,1,3,1,1,0.0194,1,1,19,170,189
AB-LL_7,5,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-LL_34,11,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AB-LL_22,4,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,5,0,1,0,1,0,26,0,0,0,0,0,1,0,0,26,26
AB-LL_34,4,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AB-LL_5,8,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AB-LL_10,6,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,7,0,1,0,4,0,184,0,0,0,0,0,1,0,0,184,184
AB-LL_26,2,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,19,0,1,0,4,0,220,1,7,1,4,0.1992,1,1,199,220,419
AB-LL_22,11,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AB-LL_13,2,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,13,0,1,0,6,0,440,1,1,1,1,0.0139,1,1,14,440,454
AB-LL_40,8,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,8,0,1,0,1,0,24,1,3,1,1,0.1542,1,1,154,24,178
AB-LL_13,9,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-LL_7,10,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AB-LL_34,2,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,2,0,1,0,1,0,126,0,0,0,0,0,1,0,0,126,126
AB-LL_13,6,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,5,0,1,0,2,0,122,0,0,0,0,0,1,0,0,122,122
AB-LL_5,1,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,4,0,1,0,1,0,37,0,0,0,0,0,1,0,0,37,37
AB-LL_26,6,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AB-LL_12,5,Prairie,Prairie,AB-LL,1348.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-LL_40,3,Prairie,Prairie,AB-LL,1348.389,1,1,1,1,1,1,11,0,1,0,11,0,1003,1,1,1,1,0.1012,1,1,101,1003,1104
AB-LL_22,7,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AB-LL_29,4,Prairie,Prairie,AB-LL,1348.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-LL_26,5,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,2,0,0,0,0,0,0,1,2,1,2,0.1717,1,1,172,0,172
AB-LL_5,3,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-LL_22,9,Prairie,Prairie,AB-LL,1348.389,1,1,1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AB-RL_9,5,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_2,11,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_9,6,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_8,4,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_4,7,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_4,5,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_2,7,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_1,5,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_5,11,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_7,6,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_3,11,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_6,11,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_8,2,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_2,1,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_1,3,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_4,4,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_9,12,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_8,8,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_7,1,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_3,7,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_9,4,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_5,5,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_8,3,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_6,1,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_1,6,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_4,2,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_2,12,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_9,3,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_6,2,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_9,9,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_5,9,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_2,6,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_10,7,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_2,8,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_6,5,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_9,1,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_10,12,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_9,10,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_5,6,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_10,10,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_6,4,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_1,4,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_3,4,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_1,11,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_2,4,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_8,12,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_3,3,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_5,7,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_8,10,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_5,12,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_8,11,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_1,8,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_5,10,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_10,9,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_3,12,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_6,9,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_1,12,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_9,2,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_4,12,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_7,10,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_2,5,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_9,7,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_7,5,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_5,2,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_1,1,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_6,8,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_5,8,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_4,11,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_7,12,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_5,4,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_7,9,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_1,10,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_8,5,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_3,9,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_1,2,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_10,1,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_7,11,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_2,3,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_7,2,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_1,9,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_4,10,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_8,1,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_10,3,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_7,7,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_6,12,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_6,3,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_7,4,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_3,2,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_5,3,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_6,10,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_2,9,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_4,6,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_2,10,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_3,10,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB-RL_3,5,Prairie,Prairie,AB-RL,1055.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
