"","Sample.ID","Family.Unique","Block.ID","HabitatType","Region","Population","Dist.from.cg.km","Germination.Y.N","Survival.Y.N","Survival.Y.N.2017","Flower.Y.N.2016","Flower.Y.N.2017","No.Flowers.2016","Total.Flowers.2017","Fruit.Y.N.2016","Fruit.Y.N.2017","No.Fruit.2016","No.Fruit.2017","sm","sm.2","Survival.Y.N.2018","Flowering.Y.N.2018","Total.Flowers.2018","Fruit.Y.N.2018","No.Fruit.2018","seedmass.2018.g.","Surv2017","Surv2018","sm.3","sm2017","sm2018","row","BLOCK.POS","Family.NonUnique","Replicate","Collector","Collection.Date","Position","Letter.Pos","No.Position","Bench","Planting.Date","Germination.Date","No.Days.to.Germ","True.Leaf","No.Days.to.TrueLeaf","Germ.to.TrueLeaf","DTFF.2016","no.Planting.to.DTFF","No.Days.Germ.to.Flr","No.Days.TL.to.Flr","Seedmass.2016","Flowering.4.2.17.Y.N","DTFF.2017","DTFF.Ordinal.Day.2017","norm.flower.date.2017","Date.to.Bolt.2017","DtB.O.Day.2017","norm.bolt.date.2017","Date.to.Fruit.2017","Fruit.O.Day.2017","norm.fruit.date.2017","Seedmass.2017","Total.N.R.2017","DTFF.2018","DTFF.18.Oday","DtB.2018","DtB.Oday.2018","Date.to.Fruit.2018","Date.to.Fruit.Oday.2018","Non.reproductive.flowers","Latitude","Longitude","Elevation.m","n.fruit.envelopes","MAT","MWMT","MCMT","TD","MAP","MSP","AHM","SHM","DD_0","DD5","DD_18","DD18","NFFD","bFFP","eFFP","FFP","PAS","EMT","EXT","Eref","CMD","MAR","RH"
"657","CAR-PSR.20.8","CAR-PSR_20",8,"Alvar","GL_alvar","CAR-PSR",1366.181,1,1,1,1,1,3,16,1,1,2,6,0,1341,1,1,11,1,10,2.051,1,1,2051,1341,3392,639,"8-F10",20,8,"Jill_Hamilton","7/7/2015","F10","F",10,2,"11/7/2015","11/17/2015",10,"11/25/2015",18,8,"8/7/2016",274,264,256,0,"1","4/2/2017",91,1,"4/19/2017",109,19,"5/29/2017",149,59,1.341,10,"4/23/2018",113,"5/7/2018",127,"5/19/2018",139,1,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63
"658","CAR-PSR.20.9","CAR-PSR_20",9,"Alvar","GL_alvar","CAR-PSR",1366.181,1,1,1,1,1,1,10,0,1,0,9,0,921,1,1,3,1,1,0.0883,1,1,88,921,1009,610,"9-G5",20,9,"Jill_Hamilton","7/7/2015","G5","G",5,3,"11/7/2015","11/16/2015",9,"11/23/2015",16,7,"8/20/2016",287,278,271,0,"1","4/2/2017",91,1,"4/12/2017",102,12,"5/29/2017",149,59,0.921,1,"4/16/2018",106,"5/3/2018",123,"5/28/2018",148,2,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63
"659","CAR-PSR.23.1","CAR-PSR_23",1,"Alvar","GL_alvar","CAR-PSR",1366.181,1,1,1,1,1,4,3,1,1,3,2,43,308,1,1,3,1,2,0.3098,1,1,310,351,661,612,"1-B5",23,1,"Jill_Hamilton","7/7/2015","B5","B",5,1,"11/7/2015","11/20/2015",13,"11/26/2015",19,6,"6/18/2016",224,211,205,0.043,"0","4/16/2017",106,16,"5/10/2017",130,40,"5/26/2017",146,56,0.308,1,"4/19/2018",109,"5/7/2018",127,"5/18/2018",138,1,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63
"660","CAR-PSR.23.10","CAR-PSR_23",10,"Alvar","GL_alvar","CAR-PSR",1366.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,"10-I10",23,10,"Jill_Hamilton","7/7/2015","I10","I",10,3,"11/7/2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63
"661","CAR-PSR.23.11","CAR-PSR_23",11,"Alvar","GL_alvar","CAR-PSR",1366.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,"11-E11",23,11,"Jill_Hamilton","7/7/2015","E11","E",11,3,"11/7/2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63
"662","CAR-PSR.23.12","CAR-PSR_23",12,"Alvar","GL_alvar","CAR-PSR",1366.181,1,1,1,1,1,8,2,0,0,0,0,0,0,1,1,1,1,1,0.0795,1,1,80,0,80,618,"12-J7",23,12,"Jill_Hamilton","7/7/2015","J7","J",7,3,"11/7/2015","11/17/2015",10,"11/23/2015",16,6,"7/26/2016",262,252,246,0,"0","4/5/2017",95,5,"5/15/2017",135,45,NA,NA,NA,0,2,"4/19/2018",109,"5/7/2018",127,"5/19/2018",139,0,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63
"663","CAR-PSR.23.2","CAR-PSR_23",2,"Alvar","GL_alvar","CAR-PSR",1366.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,"2-D14",23,2,"Jill_Hamilton","7/7/2015","D14","D",14,1,"11/7/2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63
"664","CAR-PSR.23.3","CAR-PSR_23",3,"Alvar","GL_alvar","CAR-PSR",1366.181,1,1,1,1,1,2,5,0,1,0,1,0,69,1,1,1,0,0,0,1,1,0,69,69,698,"3-M14",23,3,"Jill_Hamilton","7/7/2015","M14","M",14,1,"11/7/2015","11/19/2015",12,"11/26/2015",19,7,"8/27/2016",294,282,275,0,"1","4/2/2017",91,1,"4/23/2017",113,23,"5/22/2017",142,52,0.069,4,"4/26/2018",116,NA,NA,NA,NA,1,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63
"665","CAR-PSR.23.4","CAR-PSR_23",4,"Alvar","GL_alvar","CAR-PSR",1366.181,1,1,1,0,1,0,10,0,1,0,2,0,88,1,1,3,1,2,0.2188,1,1,219,88,307,658,"4-M11",23,4,"Jill_Hamilton","7/7/2015","M11","M",11,1,"11/7/2015","11/19/2015",12,"11/26/2015",19,7,NA,NA,NA,NA,0,"1","4/2/2017",91,1,"5/10/2017",130,40,"6/2/2017",153,63,0.088,8,"4/23/2018",113,"5/10/2018",130,"5/19/2018",139,1,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63
"666","CAR-PSR.23.5","CAR-PSR_23",5,"Alvar","GL_alvar","CAR-PSR",1366.181,1,1,1,0,1,0,3,0,1,0,1,0,103,1,1,2,1,1,0.1439,1,1,144,103,247,601,"5-D11",23,5,"Jill_Hamilton","7/7/2015","D11","D",11,2,"11/7/2015","11/15/2015",8,"11/22/2015",15,7,NA,NA,NA,NA,0,"1","4/2/2017",91,1,"4/12/2017",102,12,"6/3/2017",154,64,0.103,2,"4/23/2018",113,"5/14/2018",134,"5/26/2018",146,1,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63
"667","CAR-PSR.23.6","CAR-PSR_23",6,"Alvar","GL_alvar","CAR-PSR",1366.181,1,1,1,1,1,2,7,0,1,0,4,0,247,1,1,1,0,0,0,1,1,0,247,247,609,"6-F14",23,6,"Jill_Hamilton","7/7/2015","F14","F",14,2,"11/7/2015","11/18/2015",11,"11/26/2015",19,8,"8/1/2016",268,257,249,0,"1","4/2/2017",91,1,"5/3/2017",123,33,"5/28/2017",148,58,0.247,3,"4/30/2018",120,NA,NA,NA,NA,1,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63
"668","CAR-PSR.23.7","CAR-PSR_23",7,"Alvar","GL_alvar","CAR-PSR",1366.181,1,1,1,1,1,8,11,0,1,0,8,0,633,1,1,2,1,1,0.0722,1,1,72,633,705,617,"7-L2",23,7,"Jill_Hamilton","7/7/2015","L2","L",2,2,"11/7/2015","11/19/2015",12,"11/26/2015",19,7,"8/4/2016",271,259,252,0,"1","4/2/2017",91,1,"4/23/2017",113,23,"5/25/2017",145,55,0.633,3,"4/26/2018",116,"5/10/2018",130,"5/28/2018",148,1,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63
"669","CAR-PSR.23.8","CAR-PSR_23",8,"Alvar","GL_alvar","CAR-PSR",1366.181,1,1,1,1,1,2,10,0,1,0,4,0,438,1,1,7,1,7,0.9396,1,1,940,438,1378,644,"8-B12",23,8,"Jill_Hamilton","7/7/2015","B12","B",12,2,"11/7/2015","11/19/2015",12,"11/28/2015",21,9,"11/1/2016",360,348,339,0,"1","4/2/2017",91,1,"5/10/2017",130,40,"5/29/2017",149,59,0.438,6,"4/26/2018",116,"5/10/2018",130,"5/20/2018",140,0,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63
"670","CAR-PSR.23.9","CAR-PSR_23",9,"Alvar","GL_alvar","CAR-PSR",1366.181,1,1,1,0,1,0,5,0,1,0,2,0,167,1,1,12,1,10,1.3276,1,1,1328,167,1495,719,"9-B7",23,9,"Jill_Hamilton","7/7/2015","B7","B",7,3,"11/7/2015","11/16/2015",9,"11/25/2015",18,9,NA,NA,NA,NA,0,"0","4/16/2017",106,16,"4/30/2017",120,30,"6/1/2017",152,62,0.167,3,"5/3/2018",123,"5/10/2018",130,"5/19/2018",139,2,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63
"671","CAR-PSR.25.1","CAR-PSR_25",1,"Alvar","GL_alvar","CAR-PSR",1366.181,1,1,1,1,1,13,8,1,0,3,0,37,0,1,1,13,1,7,0.4238,1,1,424,37,461,681,"1-C8",25,1,"Jill_Hamilton","7/7/2015","C8","C",8,1,"11/7/2015","11/16/2015",9,"11/22/2015",15,6,"6/20/2016",226,217,211,0.037,"1","4/2/2017",91,1,"4/12/2017",102,12,NA,NA,NA,0,8,"4/23/2018",113,"5/7/2018",127,"5/18/2018",138,6,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63
"672","CAR-PSR.25.10","CAR-PSR_25",10,"Alvar","GL_alvar","CAR-PSR",1366.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692,"10-K13",25,10,"Jill_Hamilton","7/7/2015","K13","K",13,3,"11/7/2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63
"673","CAR-PSR.25.11","CAR-PSR_25",11,"Alvar","GL_alvar","CAR-PSR",1366.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,"11-C10",25,11,"Jill_Hamilton","7/7/2015","C10","C",10,3,"11/7/2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63
"674","CAR-PSR.25.12","CAR-PSR_25",12,"Alvar","GL_alvar","CAR-PSR",1366.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,"12-J10",25,12,"Jill_Hamilton","7/7/2015","J10","J",10,3,"11/7/2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63
"675","CAR-PSR.25.2","CAR-PSR_25",2,"Alvar","GL_alvar","CAR-PSR",1366.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,"2-A14",25,2,"Jill_Hamilton","7/7/2015","A14","A",14,1,"11/7/2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63
"676","CAR-PSR.25.3","CAR-PSR_25",3,"Alvar","GL_alvar","CAR-PSR",1366.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,"3-I2",25,3,"Jill_Hamilton","7/7/2015","I2","I",2,1,"11/7/2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63
"677","CAR-PSR.25.4","CAR-PSR_25",4,"Alvar","GL_alvar","CAR-PSR",1366.181,1,1,1,1,1,6,19,0,1,0,7,0,841,1,1,12,1,11,1.4486,1,1,1449,841,2290,704,"4-J8",25,4,"Jill_Hamilton","7/7/2015","J8","J",8,1,"11/7/2015","11/15/2015",8,"11/22/2015",15,7,"6/1/2016",207,199,192,0,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/15/2017",135,45,0.841,12,"4/12/2018",102,"4/30/2018",120,"5/19/2018",139,1,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63
"678","CAR-PSR.25.5","CAR-PSR_25",5,"Alvar","GL_alvar","CAR-PSR",1366.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,"5-J6",25,5,"Jill_Hamilton","7/7/2015","J6","J",6,2,"11/7/2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,44.64526,-79.09458,250,40,5.8,19.3,-8.8,28.1,899,393,17.6,49,875,1913,4558,156,169,138,273,135,249,-35.2,35.6,692,183,13.5,63
