"","row","Population","BLOCK.POS","Sample.ID","Family.Unique","Family.NonUnique","Replicate","HabitatType","Region","Collector","Collection.Date","Block.ID","Position","Letter.Pos","No.Position","Bench","Planting.Date","Survival.Y.N","Germination.Y.N","Germination.Date","No.Days.to.Germ","True.Leaf","No.Days.to.TrueLeaf","Germ.to.TrueLeaf","Flower.Y.N.2016","Fruit.Y.N.2016","DTFF.2016","no.Planting.to.DTFF","No.Days.Germ.to.Flr","No.Days.TL.to.Flr","No.Flowers.2016","No.Fruit.2016","Seedmass.2016","sm","Flower.Y.N.2017","Fruit.Y.N.2017","Flowering.4.2.17.Y.N","DTFF.2017","DTFF.Ordinal.Day.2017","norm.flower.date.2017","Date.to.Bolt.2017","DtB.O.Day.2017","norm.bolt.date.2017","Date.to.Fruit.2017","Fruit.O.Day.2017","norm.fruit.date.2017","Seedmass.2017","sm.2","Survival.Y.N.2017","No.Fruit.2017","Total.N.R.2017","Total.Flowers.2017","Flowering.Y.N.2018","Fruit.Y.N.2018","DTFF.2018","DTFF.18.Oday","DtB.2018","DtB.Oday.2018","Date.to.Fruit.2018","Date.to.Fruit.Oday.2018","Non.reproductive.flowers","seedmass.2018.g.","No.Fruit.2018","Total.Flowers.2018","Survival.Y.N.2018","Latitude","Longitude","Elevation.m","n.fruit.envelopes","MAT","MWMT","MCMT","TD","MAP","MSP","AHM","SHM","DD_0","DD5","DD_18","DD18","NFFD","bFFP","eFFP","FFP","PAS","EMT","EXT","Eref","CMD","MAR","RH","Dist.from.cg.km","Surv2017","Surv2018"
"951",951,"MAN-KIP","5-D15","MAN-KIP.4.5","MAN-KIP_4",4,5,"Alvar","GL_alvar","Jill_Hamilton","7/8/2015",5,"D15","D",15,2,"11/7/2015",1,1,"11/21/2015",14,"11/29/2015",22,8,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"5/7/2017",127,37,"6/2/2017",153,63,0.413,413,1,5,5,10,1,1,"4/23/2018",113,"5/10/2018",130,"5/24/2018",144,4,0.136,2,6,1,45.87036,-82.53938,183,40,5.1,18.8,-9.7,28.4,827,360,18.2,52.2,961,1763,4790,124,174,140,276,136,239,-35.2,34.8,615,177,12.9,66,1071.794,1,1
"952",952,"MAN-KIP","3-J6","MAN-KIP.37.3","MAN-KIP_37",37,3,"Alvar","GL_alvar","Jill_Hamilton","7/8/2015",3,"J6","J",6,1,"11/7/2015",1,1,"11/19/2015",12,"11/26/2015",19,7,1,0,"8/4/2016",271,259,252,1,0,0,0,1,1,"0","4/5/2017",95,5,"4/16/2017",106,16,"5/18/2017",138,48,0.422,422,1,3,1,4,1,1,"4/26/2018",116,"5/7/2018",127,"5/21/2018",141,1,0.2233,1,2,1,45.87036,-82.53938,183,40,5.1,18.8,-9.7,28.4,827,360,18.2,52.2,961,1763,4790,124,174,140,276,136,239,-35.2,34.8,615,177,12.9,66,1071.794,1,1
"NA.654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"954",954,"MAN-KIP","5-N14","MAN-KIP.11.5","MAN-KIP_11",11,5,"Alvar","GL_alvar","Jill_Hamilton","7/8/2015",5,"N14","N",14,2,"11/7/2015",1,1,"11/18/2015",11,"11/26/2015",19,8,1,0,"8/20/2016",287,276,268,1,0,0,0,1,1,"0","4/12/2017",102,12,"4/19/2017",109,19,"5/27/2017",147,57,0,0,1,NA,3,3,1,1,"4/12/2018",102,"5/7/2018",127,"5/22/2018",142,2,0.077,1,3,1,45.87036,-82.53938,183,40,5.1,18.8,-9.7,28.4,827,360,18.2,52.2,961,1763,4790,124,174,140,276,136,239,-35.2,34.8,615,177,12.9,66,1071.794,1,1
"NA.655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"956",956,"MAN-KIP","6-F15","MAN-KIP.11.6","MAN-KIP_11",11,6,"Alvar","GL_alvar","Jill_Hamilton","7/8/2015",6,"F15","F",15,2,"11/7/2015",1,1,"11/17/2015",10,"11/25/2015",18,8,1,0,"7/21/2016",257,247,239,4,0,0,0,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/27/2017",147,57,0.46,460,1,6,6,12,1,1,"4/12/2018",102,"5/7/2018",127,"5/20/2018",140,2,0.4577,3,5,1,45.87036,-82.53938,183,40,5.1,18.8,-9.7,28.4,827,360,18.2,52.2,961,1763,4790,124,174,140,276,136,239,-35.2,34.8,615,177,12.9,66,1071.794,1,1
"NA.656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"958",958,"MAN-KIP","10-N6","MAN-KIP.9.10","MAN-KIP_9",9,10,"Alvar","GL_alvar","Jill_Hamilton","7/8/2015",10,"N6","N",6,3,"11/7/2015",1,1,"11/16/2015",9,"11/26/2015",19,10,1,1,"8/20/2016",287,278,268,1,1,0,0,1,1,"1","4/2/2017",91,1,"5/3/2017",123,33,"5/27/2017",147,57,1.631,1631,1,12,2,14,1,1,"4/26/2018",116,"5/10/2018",130,"5/19/2018",139,0,0.4225,3,3,1,45.87036,-82.53938,183,40,5.1,18.8,-9.7,28.4,827,360,18.2,52.2,961,1763,4790,124,174,140,276,136,239,-35.2,34.8,615,177,12.9,66,1071.794,1,1
"959",959,"MAN-KIP","11-A3","MAN-KIP.4.11","MAN-KIP_4",4,11,"Alvar","GL_alvar","Jill_Hamilton","7/8/2015",11,"A3","A",3,3,"11/7/2015",1,1,"11/21/2015",14,"11/29/2015",22,8,1,0,"7/25/2016",261,247,239,4,0,0,0,1,1,"1","4/2/2017",91,1,"4/12/2017",102,12,"6/4/2017",155,65,0.467,467,1,4,2,6,1,1,"4/26/2018",116,"5/3/2018",123,"5/23/2018",143,1,0.0914,1,2,1,45.87036,-82.53938,183,40,5.1,18.8,-9.7,28.4,827,360,18.2,52.2,961,1763,4790,124,174,140,276,136,239,-35.2,34.8,615,177,12.9,66,1071.794,1,1
"NA.657",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"NA.658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"962",962,"MAN-LCI","4-D14","MAN-LCI.9.4","MAN-LCI_9",9,4,"Alvar","GL_alvar","Jill_Hamilton","7/9/2015",4,"D14","D",14,1,"11/7/2015",1,1,"11/16/2015",9,"11/24/2015",17,8,1,0,"7/7/2016",243,234,226,7,0,0,0,1,1,"1","4/2/2017",91,1,"4/12/2017",102,12,"5/15/2017",135,45,1.833,1833,1,21,4,25,1,1,"4/12/2018",102,"5/10/2018",130,"5/18/2018",138,0,0.1313,2,2,1,45.99426,-81.89436,182,24,4.6,18.2,-10.3,28.4,835,369,17.5,49.1,1026,1674,4941,98,166,143,273,130,254,-36.4,34.5,618,168,12.8,64,1118.294,1,1
"NA.659",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"NA.660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"NA.661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"966",966,"MAN-LCI","1-E8","MAN-LCI.12.1","MAN-LCI_12",12,1,"Alvar","GL_alvar","Jill_Hamilton","7/9/2015",1,"E8","E",8,1,"11/7/2015",1,1,"11/16/2015",9,"11/24/2015",17,8,1,0,"7/12/2016",248,239,231,4,0,0,0,1,1,"1","4/2/2017",91,1,"4/12/2017",102,12,"5/15/2017",135,45,0.317,317,1,4,3,7,1,1,"4/12/2018",102,"5/7/2018",127,"5/19/2018",139,3,0.3609,6,9,1,45.99426,-81.89436,182,24,4.6,18.2,-10.3,28.4,835,369,17.5,49.1,1026,1674,4941,98,166,143,273,130,254,-36.4,34.5,618,168,12.8,64,1118.294,1,1
"NA.662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"NA.663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"969",969,"MAN-LCI","2-F8","MAN-LCI.12.2","MAN-LCI_12",12,2,"Alvar","GL_alvar","Jill_Hamilton","7/9/2015",2,"F8","F",8,1,"11/7/2015",1,1,"11/17/2015",10,"11/26/2015",19,9,1,0,"7/23/2016",259,249,240,8,0,0,0,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/26/2017",146,56,0.636,636,1,7,0,7,1,1,"4/12/2018",102,"4/26/2018",116,"5/22/2018",142,0,0.2865,5,5,1,45.99426,-81.89436,182,24,4.6,18.2,-10.3,28.4,835,369,17.5,49.1,1026,1674,4941,98,166,143,273,130,254,-36.4,34.5,618,168,12.8,64,1118.294,1,1
"NA.664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"971",971,"MAN-LCI","4-H12","MAN-LCI.3.4","MAN-LCI_3",3,4,"Alvar","GL_alvar","Jill_Hamilton","7/9/2015",4,"H12","H",12,1,"11/7/2015",1,1,"11/19/2015",12,"11/26/2015",19,7,1,0,"7/21/2016",257,245,238,1,0,0,0,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/29/2017",149,59,1.036,1036,1,6,5,11,1,1,"4/16/2018",106,"5/7/2018",127,"5/19/2018",139,2,0.1938,1,3,1,45.99426,-81.89436,182,24,4.6,18.2,-10.3,28.4,835,369,17.5,49.1,1026,1674,4941,98,166,143,273,130,254,-36.4,34.5,618,168,12.8,64,1118.294,1,1
"972",972,"MAN-LCI","11-F11","MAN-LCI.8.11","MAN-LCI_8",8,11,"Alvar","GL_alvar","Jill_Hamilton","7/9/2015",11,"F11","F",11,3,"11/7/2015",1,1,"11/17/2015",10,"11/25/2015",18,8,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/16/2017",106,16,"5/15/2017",135,45,0.804,804,1,12,4,16,1,1,"4/30/2018",120,"5/14/2018",134,"5/27/2018",147,0,0.0536,1,1,1,45.99426,-81.89436,182,24,4.6,18.2,-10.3,28.4,835,369,17.5,49.1,1026,1674,4941,98,166,143,273,130,254,-36.4,34.5,618,168,12.8,64,1118.294,1,1
"NA.665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"NA.666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"NA.667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"NA.668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"977",977,"MAN-LCI","4-I14","MAN-LCI.8.4","MAN-LCI_8",8,4,"Alvar","GL_alvar","Jill_Hamilton","7/9/2015",4,"I14","I",14,1,"11/7/2015",1,1,"11/17/2015",10,"11/25/2015",18,8,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"5/7/2017",127,37,"5/29/2017",149,59,0.699,699,1,13,3,16,1,1,"4/26/2018",116,"5/10/2018",130,"5/21/2018",141,2,0.2266,2,4,1,45.99426,-81.89436,182,24,4.6,18.2,-10.3,28.4,835,369,17.5,49.1,1026,1674,4941,98,166,143,273,130,254,-36.4,34.5,618,168,12.8,64,1118.294,1,1
"NA.669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"NA.670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"980",980,"MAN-LCI","6-B8","MAN-LCI.15.6","MAN-LCI_15",15,6,"Alvar","GL_alvar","Jill_Hamilton","7/9/2015",6,"B8","B",8,2,"11/7/2015",1,1,"11/17/2015",10,"11/25/2015",18,8,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"5/10/2017",130,40,"5/26/2017",146,56,1.676,1676,1,19,6,25,1,1,"4/19/2018",109,"5/14/2018",134,"5/21/2018",141,0,0.3813,4,4,1,45.99426,-81.89436,182,24,4.6,18.2,-10.3,28.4,835,369,17.5,49.1,1026,1674,4941,98,166,143,273,130,254,-36.4,34.5,618,168,12.8,64,1118.294,1,1
"981",981,"MAN-LCI","2-I6","MAN-LCI.13.2","MAN-LCI_13",13,2,"Alvar","GL_alvar","Jill_Hamilton","7/9/2015",2,"I6","I",6,1,"11/7/2015",1,1,"11/18/2015",11,"11/24/2015",17,6,1,0,"7/25/2016",261,250,244,1,0,0,0,1,1,"1","4/2/2017",91,1,"4/23/2017",113,23,"5/26/2017",146,56,0,0,1,NA,3,3,1,1,"4/12/2018",102,"5/3/2018",123,NA,NA,1,0.5371,3,4,1,45.99426,-81.89436,182,24,4.6,18.2,-10.3,28.4,835,369,17.5,49.1,1026,1674,4941,98,166,143,273,130,254,-36.4,34.5,618,168,12.8,64,1118.294,1,1
"982",982,"MAN-LCI","5-F15","MAN-LCI.15.5","MAN-LCI_15",15,5,"Alvar","GL_alvar","Jill_Hamilton","7/9/2015",5,"F15","F",15,2,"11/7/2015",1,1,"11/16/2015",9,"11/24/2015",17,8,1,0,"7/18/2016",254,245,237,10,0,0,0,1,1,"1","4/2/2017",91,1,"4/19/2017",109,19,"5/28/2017",148,58,0.667,667,1,7,4,11,1,1,"4/26/2018",116,"5/7/2018",127,"5/19/2018",139,2,0.2832,3,5,1,45.99426,-81.89436,182,24,4.6,18.2,-10.3,28.4,835,369,17.5,49.1,1026,1674,4941,98,166,143,273,130,254,-36.4,34.5,618,168,12.8,64,1118.294,1,1
"NA.671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"NA.672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"NA.673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"986",986,"MAN-LCI","4-B13","MAN-LCI.12.4","MAN-LCI_12",12,4,"Alvar","GL_alvar","Jill_Hamilton","7/9/2015",4,"B13","B",13,1,"11/7/2015",1,1,"11/18/2015",11,"11/26/2015",19,8,1,0,"7/18/2016",254,243,235,6,0,0,0,1,1,"1","4/2/2017",91,1,"4/9/2017",99,9,"5/18/2017",138,48,0.619,619,1,12,8,20,1,1,"4/12/2018",102,"4/30/2018",120,"5/17/2018",137,2,0.4927,5,7,1,45.99426,-81.89436,182,24,4.6,18.2,-10.3,28.4,835,369,17.5,49.1,1026,1674,4941,98,166,143,273,130,254,-36.4,34.5,618,168,12.8,64,1118.294,1,1
"987",987,"MAN-LCI","10-M15","MAN-LCI.9.10","MAN-LCI_9",9,10,"Alvar","GL_alvar","Jill_Hamilton","7/9/2015",10,"M15","M",15,3,"11/7/2015",1,1,"11/16/2015",9,"11/24/2015",17,8,0,0,NA,NA,NA,NA,NA,NA,0,0,1,1,"1","4/2/2017",91,1,"4/30/2017",120,30,"5/31/2017",151,61,0.574,574,1,9,1,10,1,1,"5/3/2018",123,"5/10/2018",130,"5/20/2018",140,0,0.1064,1,1,1,45.99426,-81.89436,182,24,4.6,18.2,-10.3,28.4,835,369,17.5,49.1,1026,1674,4941,98,166,143,273,130,254,-36.4,34.5,618,168,12.8,64,1118.294,1,1
"988",988,"MAN-LCI","8-A8","MAN-LCI.9.8","MAN-LCI_9",9,8,"Alvar","GL_alvar","Jill_Hamilton","7/9/2015",8,"A8","A",8,2,"11/7/2015",1,1,"11/17/2015",10,"11/26/2015",19,9,1,0,"8/20/2016",287,277,268,1,0,0,0,1,1,"1","4/2/2017",91,1,"4/12/2017",102,12,"5/15/2017",135,45,2.761,2761,1,28,3,31,1,1,"4/16/2018",106,"5/7/2018",127,"5/19/2018",139,2,0.7062,7,9,1,45.99426,-81.89436,182,24,4.6,18.2,-10.3,28.4,835,369,17.5,49.1,1026,1674,4941,98,166,143,273,130,254,-36.4,34.5,618,168,12.8,64,1118.294,1,1
"NA.674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"990",990,"MAN-LCI","2-I4","MAN-LCI.15.2","MAN-LCI_15",15,2,"Alvar","GL_alvar","Jill_Hamilton","7/9/2015",2,"I4","I",4,1,"11/7/2015",1,1,"11/16/2015",9,"11/22/2015",15,6,1,0,"8/19/2016",286,277,271,1,0,0,0,1,1,"1","4/2/2017",91,1,"4/9/2017",99,9,"5/19/2017",139,49,0.759,759,1,7,2,9,1,1,"4/16/2018",106,"5/10/2018",130,"5/20/2018",140,1,0.1651,2,3,1,45.99426,-81.89436,182,24,4.6,18.2,-10.3,28.4,835,369,17.5,49.1,1026,1674,4941,98,166,143,273,130,254,-36.4,34.5,618,168,12.8,64,1118.294,1,1
"NA.675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"NA.676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
